threshold,precision,recall,f1
0.07230788,0.12411113114195861,0.9995160509759639,0.22080467552811678
0.07243878,0.1241260492417413,0.9995160509759639,0.22082828426810486
0.07254918,0.12414594562103028,0.9995160509759639,0.22085977044252106
0.07295037,0.12415589620278529,0.9995160509759639,0.22087551689699436
0.07297422,0.12416833667334669,0.9995160509759639,0.2208952031228537
0.07314615,0.12419322509520946,0.9995160509759639,0.22093458610403058
0.07317651,0.12421065292785118,0.9995160509759639,0.22096216254750137
0.07328716,0.12421314301752134,0.9995160509759639,0.22096610260139743
0.07344986,0.12424552327096994,0.9995160509759639,0.22101733609169172
0.07350487,0.12427293513578563,0.9995160509759639,0.22106070606684222
0.07355163,0.12430035909884246,0.9995160509759639,0.22110409306621298
0.073682666,0.12431282853818065,0.9995160509759639,0.22112382006011624
0.07377639,0.12433777492374377,0.9995160509759639,0.22116328461010817
0.073795415,0.1243502518714753,0.9995160509759639,0.2211830221680822
0.07422003,0.12436772380570052,0.9995160509759639,0.22121066066850487
0.07438934,0.12437022019711355,0.9995160509759639,0.22121460958957784
0.07442254,0.12438769774351562,0.9995160509759639,0.22124225598523456
0.074446715,0.12440767809814472,0.9995160509759639,0.22127386032871404
0.07451499,0.12443016367105131,0.9995160509759639,0.22130942600973272
0.07464222,0.12444765807021772,0.9995160509759639,0.22133709611140037
0.07483515,0.12443007210717658,0.9993547346346184,0.22130532633138594
0.07568908,0.12444256960347114,0.9993547346346184,0.22132509244188162
0.07575948,0.12444506940398947,0.9993547346346184,0.22132904608769155
0.07614967,0.12446007031642391,0.9993547346346184,0.22135277092916306
0.0762,0.12447757595241922,0.9993547346346184,0.22138045634014641
0.076276116,0.1245050947605362,0.9993547346346184,0.22142397598093097
0.076506,0.12450759707371975,0.9993547346346184,0.2214279331603784
0.07725681,0.12451760733236855,0.9993547346346184,0.22144376329268423
0.077758595,0.12452011014853973,0.9993547346346184,0.22144772117942763
0.07820885,0.12454514384511771,0.9993547346346184,0.2214873078296206
0.07846817,0.12452754322476879,0.9991934182932731,0.22145551404188446
0.078481026,0.12454757500201077,0.9991934182932731,0.22148718957266944
0.07854031,0.12456510809451986,0.9991934182932731,0.2215149130961479
0.078723125,0.1245801403889861,0.9991934182932731,0.2215386816407771
0.0787435,0.12460269563468115,0.9991934182932731,0.22157434402312645
0.07889208,0.12462275159953322,0.9991934182932731,0.22160605355877308
0.079285115,0.12463027425099096,0.9991934182932731,0.2216179469746498
0.079365715,0.1246478306367222,0.9991934182932731,0.2216457032436166
0.079657406,0.12465786507808727,0.9991934182932731,0.2216615670905394
0.079789475,0.12468546812408157,0.9991934182932731,0.22170520438093236
0.07989602,0.12469550862641676,0.9991934182932731,0.22172107674665265
0.07996608,0.12467788693831534,0.9990321019519277,0.22168924844711882
0.08005145,0.12470550331245847,0.9990321019519277,0.2217329036875936
